ts_s,utime_cs,stime_cs,minflt,majflt,rchar,read_bytes,VmRSS_kB
517.2,4224,1653,1820346,288529,12001519,39481344,1456032
518.2,4240,1658,1822870,289424,12001519,39481344,1462336
519.2,4258,1662,1825402,290287,12001519,39481344,1462496
520.2,4273,1667,1828106,291221,12001519,39481344,1458432
521.2,4291,1669,1830564,292168,12001519,39481344,1457376
522.3,4306,1672,1832948,293032,12001519,39481344,1454496
523.3,4322,1675,1835425,293928,12001519,39481344,1452928
524.3,4341,1677,1837820,294850,12001519,39481344,1469424
525.3,4352,1680,1840178,295794,12001519,39481344,1451136
526.3,4360,1686,1842786,296775,12001519,39481344,1461680
527.4,4375,1687,1845187,297618,12001519,39481344,1447056
528.4,4390,1690,1847476,298446,12001519,39481344,1451344
529.4,4399,1693,1849714,299269,12001519,39481344,1457440
530.4,4412,1701,1853033,300523,12001519,39546880,1487792
531.4,4426,1705,1855647,301458,12001519,39546880,1461392
532.5,4442,1707,1858129,302389,12001519,39546880,1463168
533.5,4457,1712,1860543,303304,12001519,39546880,1457168
534.5,4469,1714,1863159,304260,12001519,39546880,1457376
535.5,4481,1716,1865377,305063,12001519,39546880,1388848
536.6,4497,1716,1867956,305984,12001519,39546880,1409264
537.6,4510,1718,1870544,306846,12001519,39546880,1399776
538.6,4526,1722,1873107,307796,12001519,39612416,1405472
539.6,4540,1723,1875532,308694,12001519,39743488,1403888
540.6,4558,1725,1878671,309749,12001519,39874560,1419184
541.6,4569,1731,1881292,310677,12001519,40103936,1412848
542.7,4582,1733,1884020,311621,12001519,40103936,1421824
543.7,4599,1736,1886778,312518,12001519,40103936,1416256
544.7,4617,1741,1889343,313369,12001519,40120320,1414336
545.7,4632,1745,1891647,314188,12001519,40120320,1404480
546.8,4643,1749,1893878,315017,12001519,40153088,1405728
547.8,4656,1756,1897348,316319,12001519,40693760,1473536
548.8,4673,1761,1899879,317297,12001519,40824832,1438800
549.8,4686,1766,1902091,318104,12001519,40939520,1402208
550.8,4702,1771,1904551,319051,12001519,41054208,1390752
551.9,4720,1773,1907058,319992,12001519,41168896,1404032
552.9,4735,1777,1909490,320870,12001519,41283584,1400400
553.9,4749,1781,1911842,321671,12001519,41447424,1417360
554.9,4761,1784,1914487,322595,12001519,41611264,1426704
555.9,4776,1785,1917083,323548,12001519,41627648,1424768
557.0,4785,1790,1919564,324516,12001519,41627648,1423552
558.0,4802,1791,1922137,325422,12001519,41627648,1421856
559.0,4818,1793,1924622,326325,12001519,41627648,1421136
560.0,4835,1795,1927192,327328,12001519,41627648,1431488
561.0,4848,1796,1929629,328255,12001519,41627648,1420880
562.0,4863,1800,1932377,329198,12001519,41627648,1431744
563.1,4873,1802,1934715,329992,12001519,41627648,1414112
564.1,4883,1805,1936625,330734,12001519,41627648,1397824
565.1,4893,1809,1939783,331847,12001519,41627648,1448544
566.1,4908,1818,1942420,332858,12001519,41660416,1438768
567.1,4923,1820,1944982,333825,12001519,41660416,1419632
568.2,4937,1823,1947794,334858,12001519,41660416,1424832
569.2,4945,1829,1950295,335839,12001519,41660416,1422592
570.2,4959,1831,1952732,336682,12001519,41660416,1427504
571.2,4974,1834,1955363,337581,12001519,41660416,1431424
572.2,4990,1837,1957834,338467,12001519,41660416,1426528
573.3,5004,1841,1960275,339339,12001519,41660416,1414240
574.3,5017,1848,1962822,340271,12001519,41660416,1423120
575.3,5033,1851,1965377,341186,12001519,41660416,1428096
576.4,5046,1852,1968001,342132,12001519,41660416,1429392
577.4,5057,1857,1970537,343086,12001519,41660416,1422736
578.4,5069,1859,1973021,344049,12001519,41660416,1416240
579.4,5082,1861,1975482,344925,12001519,41660416,1411008
580.4,5099,1863,1977813,345755,12001519,41660416,1413616
581.5,5121,1864,1980004,346535,12001519,41660416,1408176
582.5,5131,1869,1982708,347492,12001519,41660416,1452256
583.5,5143,1876,1985748,348628,12001519,41693184,1449728
584.5,5152,1879,1988105,349433,12001519,41693184,1428160
585.5,5168,1881,1990919,350413,12001519,41693184,1421808
586.6,5183,1884,1993427,351363,12001519,41693184,1419584
587.6,5194,1888,1996041,352270,12001519,41693184,1428160
588.6,5210,1891,1998824,353170,12001519,41693184,1424384
589.6,5228,1895,2001495,354034,12001519,41693184,1429792
590.6,5249,1897,2004284,354984,12001519,41693184,1427920
591.7,5262,1902,2006743,355935,12001519,41693184,1419376
592.7,5279,1906,2009128,356816,12001519,41693184,1414160
593.7,5298,1909,2011586,357663,12001519,41693184,1418432
594.7,5310,1912,2014337,358728,12001519,41693184,1436608
595.8,5324,1914,2016807,359673,12001519,41693184,1424704
596.8,5332,1919,2019146,360509,12001519,41693184,1414768
597.8,5345,1921,2021527,361335,12001519,41693184,1421216
598.8,5358,1925,2023577,362123,12001519,41693184,1404864
599.8,5371,1928,2026143,362995,12001519,41693184,1433152
600.9,5384,1936,2029292,364181,12001519,41693184,1490224
601.9,5399,1941,2031646,365059,12001519,41693184,1451520
602.9,5414,1945,2033871,365896,12001519,41693184,1407472
603.9,5433,1947,2036360,366868,12001519,41693184,1396832
604.9,5443,1951,2038774,367763,12001519,41693184,1407424
606.0,5458,1954,2041322,368646,12001519,41693184,1417040
607.0,5471,1956,2043898,369570,12001519,41693184,1425936
608.0,5484,1958,2046419,370436,12001519,41693184,1428544
609.0,5495,1964,2049038,371406,12001519,41693184,1421472
610.0,5511,1969,2051446,372343,12001519,41693184,1433200
611.1,5525,1972,2053911,373320,12001519,41693184,1445584
612.1,5539,1978,2056245,374223,12001519,41693184,1438160
613.1,5549,1984,2058624,375110,12001519,41693184,1438576
614.1,5561,1987,2061124,376073,12001519,41693184,1437328
615.1,5575,1990,2063664,376956,12001519,41693184,1432144
616.2,5587,1992,2066028,377811,12001519,41693184,1431552
617.2,5595,1997,2067969,378550,12001519,41693184,1405440
618.2,5606,2000,2071264,379718,12001519,41693184,1479744
619.2,5624,2004,2074304,380817,12001519,41725952,1496816
620.2,5641,2006,2076735,381760,12001519,41725952,1467280
621.3,5657,2010,2079339,382741,12001519,41725952,1440384
622.3,5673,2015,2081762,383659,12001519,41725952,1428528
623.3,5686,2020,2084096,384506,12001519,41725952,1423168
624.3,5708,2023,2086523,385374,12001519,41725952,1438112
625.3,5723,2027,2088912,386224,12001519,41725952,1431936
626.4,5734,2030,2091490,387169,12001519,41725952,1394288
627.4,5747,2033,2093978,388117,12001519,41725952,1348016
628.4,5759,2034,2096486,389053,12001519,41725952,1368720
629.4,5771,2037,2098825,389945,12001519,41725952,1375856
630.4,5785,2042,2101194,390888,12001519,41725952,1387520
631.4,5797,2048,2103553,391762,12001519,41725952,1360656
632.5,5813,2052,2105854,392642,12001519,41725952,1365104
633.5,5823,2056,2108054,393487,12001519,41725952,1364720
634.5,5835,2058,2110166,394296,12001519,41725952,1355360
635.5,5844,2061,2112590,395146,12001519,41725952,1355520
636.5,5853,2067,2115967,396410,12001519,41758720,1447360
637.6,5868,2068,2118436,397324,12001519,41758720,1440128
638.6,5879,2074,2120856,398245,12001519,41758720,1407712
639.6,5896,2078,2123266,399118,12001519,41758720,1397280
640.6,5910,2079,2125738,400052,12001519,41758720,1387952
641.6,5925,2080,2128219,400902,12001519,41758720,1388240
642.6,5934,2084,2130707,401792,12001519,41758720,1379552
643.7,5945,2088,2133293,402696,12001519,41758720,1385456
644.7,5959,2093,2135678,403601,12001519,41758720,1374704
645.7,5973,2097,2138025,404540,12001519,41758720,1369088
646.7,5987,2103,2140343,405430,12001519,41758720,1387248
647.7,6001,2107,2142844,406361,12001519,41758720,1393168
648.8,6016,2111,2145257,407316,12001519,41758720,1394880
649.8,6032,2115,2147737,408256,12001519,41758720,1389712
650.8,6044,2117,2150083,409194,12001519,41758720,1386752
651.8,6053,2122,2152324,410041,12001519,41758720,1383968
652.8,6061,2125,2154232,410786,12001519,41758720,1362288
653.9,6069,2128,2156884,411689,12001519,41758720,1370928
654.9,6079,2134,2160660,413003,12001519,41791488,1433296
655.9,6092,2139,2163104,413920,12001519,41791488,1418896
656.9,6109,2144,2165587,414851,12001519,41791488,1404480
657.9,6124,2149,2168101,415795,12001519,41791488,1390736
659.0,6134,2154,2170501,416711,12001519,41791488,1380144
660.0,6145,2155,2172783,417533,12001519,41791488,1375520
661.0,6159,2157,2175472,418464,12001519,41791488,1394192
662.0,6174,2161,2178298,419443,12001519,41791488,1389728
663.1,6186,2165,2180900,420347,12001519,41791488,1383184
664.1,6199,2171,2183445,421263,12001519,41791488,1389360
665.1,6214,2176,2185838,422176,12001519,41791488,1389680
666.1,6230,2179,2188158,423070,12001519,41791488,1385456
667.2,6245,2184,2190529,423980,12001519,41791488,1391632
668.2,6262,2187,2193005,424930,12001519,41791488,1380864
669.2,6278,2192,2195309,425822,12001519,41791488,1365920
670.2,6289,2196,2197437,426585,12001519,41791488,1359296
671.3,6302,2199,2199479,427364,12001519,41791488,1343680
672.3,6311,2202,2202471,428420,12001519,41791488,1405120
673.3,6324,2206,2205407,429535,12001519,41824256,1411040
674.3,6336,2209,2208016,430537,12001519,41824256,1406128
675.3,6347,2212,2210384,431451,12001519,41824256,1387264
676.3,6363,2216,2212743,432337,12001519,41824256,1364992
677.4,6375,2219,2215124,433251,12001519,41824256,1364512
678.4,6388,2222,2217763,434162,12001519,41824256,1367216
679.4,6398,2228,2220421,435056,12001519,41824256,1377024
680.4,6411,2231,2223179,435973,12001519,41824256,1375408
681.5,6429,2233,2225972,436913,12001519,41824256,1388272
682.5,6444,2236,2228410,437860,12001519,41824256,1392912
683.5,6458,2238,2230853,438790,12001519,41824256,1394240
684.5,6473,2239,2233306,439754,12001519,41824256,1395264
685.5,6489,2242,2235923,440760,12001519,42135552,1401248
686.6,6502,2245,2238446,441720,12001519,42168320,1393248
687.6,6513,2248,2240632,442597,12001519,42381312,1387840
688.6,6523,2251,2242540,443358,12001519,42921984,1353536
689.6,6532,2258,2245314,444360,12001519,42954752,1386576
690.6,6542,2267,2248277,445463,12001519,43102208,1462336
691.7,6562,2268,2250687,446367,12001519,43102208,1436112
692.7,6574,2273,2253166,447318,12001519,43151360,1410592
693.7,6596,2275,2255656,448253,12001519,43200512,1411152
694.7,6609,2280,2258396,449278,12001519,43249664,1393216
695.7,6621,2284,2260904,450189,12001519,43249664,1380752
696.8,6632,2288,2263377,451091,12001519,43347968,1380272
697.8,6649,2289,2265978,451957,12001519,43347968,1386880
698.9,6667,2291,2268405,452901,12001519,43397120,1378384
699.9,6683,2292,2270786,453808,12001519,43397120,1382176
700.9,6695,2294,2273189,454746,12001519,43446272,1393280
701.9,6707,2298,2275658,455749,12001519,43495424,1404096
702.9,6720,2300,2278120,456691,12001519,43495424,1393856
704.0,6732,2303,2280500,457640,12001519,43495424,1392000
705.0,6743,2307,2282963,458551,12001519,43495424,1394592
706.0,6755,2309,2284915,459269,12001519,43495424,1375936
707.0,6772,2311,2286967,460006,12001519,43495424,1366528
708.1,6776,2321,2290781,461300,12001519,43495424,1433712
709.1,6795,2327,2293601,462384,12001519,43511808,1425616
710.1,6808,2330,2295940,463291,12001519,43511808,1403280
711.1,6821,2331,2298213,464157,12001519,43511808,1394464
712.1,6840,2334,2300683,465110,12001519,43511808,1378928
713.2,6859,2339,2303334,466108,12001519,43511808,1382752
714.2,6874,2342,2305872,467015,12001519,43511808,1390704
715.2,6893,2343,2308229,467889,12001519,43511808,1389920
716.2,6911,2345,2310786,468819,12001519,43511808,1383456
717.2,6926,2350,2313097,469681,12001519,43511808,1384912
718.3,6937,2354,2315562,470618,12001519,43511808,1390064
719.3,6949,2356,2317966,471540,12001519,43511808,1398176
720.3,6960,2358,2320472,472502,12001519,43511808,1397344
721.3,6974,2361,2323077,473480,12001519,43511808,1392464
722.3,6986,2366,2325470,474413,12001519,43511808,1392480
723.4,7005,2368,2327652,475221,12001519,43511808,1391280
724.4,7017,2370,2329471,475931,12001519,43511808,1363984
725.4,7028,2374,2332188,476833,12001519,43511808,1372144
726.4,7038,2381,2335752,478105,12001519,43544576,1433216
727.4,7052,2387,2338223,479044,12001519,43544576,1425632
728.5,7065,2389,2340722,479996,12001519,43544576,1407120
729.5,7078,2392,2343298,480964,12001519,43544576,1394272
730.5,7090,2394,2345788,481909,12001519,43544576,1380016
731.5,7103,2398,2348626,482920,12001519,43544576,1391408
732.5,7117,2401,2351224,483840,12001519,43544576,1398576
733.6,7133,2405,2353605,484646,12001519,43544576,1390656
734.6,7151,2409,2356233,485660,12001519,43544576,1386752
735.6,7168,2411,2358531,486515,12001519,43544576,1383792
736.6,7178,2415,2361037,487436,12001519,43544576,1391984
737.6,7193,2416,2363278,488269,12001519,43544576,1389536
738.7,7205,2418,2365726,489194,12001519,43544576,1385808
739.7,7219,2421,2368211,490166,12001519,43544576,1389936
740.7,7230,2425,2370775,491151,12001519,43544576,1398192
741.7,7246,2430,2372896,491928,12001519,43544576,1384080
742.7,7258,2434,2374623,492595,12001519,43544576,1356624
743.8,7267,2437,2378145,493763,12001519,43544576,1409360
744.8,7279,2444,2381166,494889,12001519,43593728,1428976
745.8,7297,2447,2383580,495822,12001519,43593728,1425456
746.8,7310,2450,2386212,496816,12001519,43593728,1399808
747.8,7322,2453,2388652,497749,12001519,43593728,1378880
748.9,7335,2456,2391450,498773,12001519,43593728,1383392
749.9,7347,2459,2394087,499721,12001519,43593728,1386768
750.9,7359,2463,2396733,500632,12001519,43593728,1393216
751.9,7375,2467,2399374,501573,12001519,43593728,1389904
752.9,7395,2470,2401910,502556,12001519,43593728,1386288
754.0,7412,2472,2404412,503500,12001519,43593728,1393648
755.0,7429,2472,2406940,504457,12001519,43593728,1402944
756.0,7441,2474,2409546,505446,12001519,43593728,1401376
757.0,7453,2479,2411667,506239,12001519,43593728,1381856
758.0,7461,2484,2413984,507147,12001519,43593728,1380000
759.1,7472,2486,2416222,507995,12001519,43593728,1377504
760.1,7480,2490,2418090,508718,12001519,43593728,1357008
761.1,7490,2495,2420900,509672,12001519,43593728,1382512
762.1,7502,2502,2424441,510933,12001519,43593728,1434944
763.1,7522,2504,2426866,511871,12001519,43593728,1422288
764.2,7534,2508,2429422,512847,12001519,43593728,1403504
765.2,7542,2512,2431955,513816,12001519,43593728,1366304
766.2,7557,2515,2434721,514877,12001519,43593728,1376704
767.2,7568,2519,2437117,515721,12001519,43593728,1364640
768.2,7585,2520,2439649,516636,12001519,43593728,1356128
769.2,7600,2524,2442021,517431,12001519,43593728,1336768
770.3,7615,2529,2444648,518446,12001519,43593728,1346960
771.3,7626,2532,2446668,519229,12001519,43593728,1338192
772.3,7640,2536,2449099,520172,12001519,43593728,1349440
773.3,7659,2540,2451547,521106,12001519,43593728,1356240
774.4,7670,2541,2454167,522118,12001519,43593728,1365776
775.4,7683,2543,2456599,523075,12001519,43593728,1361360
776.4,7695,2547,2458823,523938,12001519,43593728,1355168
777.4,7707,2548,2460795,524664,12001519,43593728,1348256
778.4,7719,2550,2462589,525354,12001519,43593728,1336336
779.5,7726,2555,2465281,526311,12001519,43593728,1383376
780.5,7741,2561,2468159,527421,12001519,43626496,1386464
781.5,7760,2563,2470720,528378,12001519,43626496,1341472
782.5,7776,2565,2473152,529300,12001519,43626496,1298816
783.5,7797,2568,2475814,530315,12001519,43626496,1259568
784.6,7815,2572,2478276,531234,12001519,43626496,1266752
785.6,7833,2575,2480745,532140,12001519,43626496,1271840
786.6,7848,2578,2483283,533035,12001519,43626496,1256416
787.6,7860,2580,2485863,533957,12001519,43626496,1256720
788.6,7874,2582,2488500,534946,12001519,43626496,1254240
789.7,7886,2584,2491027,535900,12001519,43626496,1265344
790.7,7896,2587,2493385,536832,12001519,43626496,1261040
791.7,7912,2590,2495720,537770,12001519,43626496,1267376
792.7,7925,2594,2498256,538758,12001519,43626496,1257968
793.7,7936,2599,2500487,539646,12001519,43626496,1251808
794.8,7949,2602,2502737,540518,12001519,43626496,1264672
795.8,7959,2606,2504542,541213,12001519,43626496,1235920
796.8,7969,2610,2507260,542137,12001519,43626496,1270592
797.8,7976,2618,2510403,543335,12001519,43642880,1310944
798.8,7991,2621,2512990,544313,12001519,43642880,1293584
799.9,8006,2622,2515509,545281,12001519,43642880,1271568
800.9,8026,2626,2517933,546194,12001519,43642880,1272880
801.9,8049,2628,2520674,547155,12001519,43642880,1266848
802.9,8071,2630,2523257,548066,12001519,43642880,1261104
803.9,8090,2634,2525951,548982,12001519,43642880,1269632
805.0,8108,2636,2528646,549888,12001519,43642880,1267312
806.0,8122,2637,2531350,550814,12001519,43642880,1265984
807.0,8134,2640,2533843,551690,12001519,43642880,1268016
808.0,8145,2643,2536380,552663,12001519,43642880,1266384
809.0,8163,2644,2538877,553625,12001519,43642880,1267968
810.1,8176,2646,2541348,554596,12001519,43642880,1267392
811.1,8194,2648,2543717,555514,12001519,43642880,1262336
812.1,8209,2649,2546060,556370,12001519,43642880,1266640
813.1,8224,2652,2547897,557080,12001519,43642880,1243744
814.2,8234,2655,2549985,557850,12001519,43642880,1241424
815.2,8243,2659,2553336,559054,12001519,43642880,1303168
816.2,8256,2666,2556008,560101,12001519,43642880,1288656
817.2,8266,2672,2558537,561049,12001519,43642880,1288400
818.2,8278,2675,2561156,562025,12001519,43642880,1271312
819.2,8298,2679,2563606,562879,12001519,43642880,1270416
820.3,8318,2682,2566202,563783,12001519,43642880,1259680
821.3,8336,2685,2568631,564647,12001519,43642880,1255968
822.3,8354,2689,2571389,565570,12001519,43642880,1259296
823.3,8369,2693,2573930,566458,12001519,43642880,1257888
824.4,8385,2697,2576420,567303,12001519,43642880,1260864
825.4,8399,2699,2578920,568199,12001519,43642880,1265088
826.4,8417,2702,2581326,569132,12001519,43642880,1270272
827.4,8435,2703,2583693,570061,12001519,43642880,1273632
828.5,8450,2706,2586127,571010,12001519,43642880,1256544
829.5,8463,2708,2588549,571951,12001519,43642880,1264464
830.5,8476,2709,2590511,572714,12001519,43642880,1256144
831.5,8490,2713,2592598,573483,12001519,43642880,1244432
832.6,8506,2717,2594711,574266,12001519,43642880,1250160
833.6,8514,2727,2597917,575426,12001519,43642880,1318960
834.6,8528,2731,2600253,576342,12001519,43642880,1292992
835.6,8548,2733,2602772,577297,12001519,43642880,1264768
836.6,8561,2738,2605410,578261,12001519,43642880,1264384
837.7,8572,2745,2607769,579126,12001519,43642880,1257632
838.7,8591,2749,2610513,580111,12001519,43642880,1257328
839.7,8612,2751,2613496,581066,12001519,43642880,1269840
840.7,8625,2757,2616219,581976,12001519,43642880,1264848
841.8,8644,2759,2618878,582834,12001519,43642880,1264896
842.8,8659,2762,2621508,583725,12001519,43642880,1259664
843.8,8672,2766,2624045,584691,12001519,43642880,1265792
844.8,8686,2768,2626319,585506,12001519,43642880,1273120
845.8,8699,2770,2628740,586471,12001519,43642880,1264992
846.8,8707,2774,2631055,587377,12001519,43642880,1256240
847.9,8722,2776,2633231,588225,12001519,43642880,1256176
848.9,8733,2780,2635296,589009,12001519,43642880,1253648
849.9,8749,2783,2637080,589696,12001519,43642880,1235424
851.0,8761,2787,2639805,590659,12001519,43642880,1280752
852.0,8772,2795,2642812,591802,12001519,43675648,1295808
853.0,8786,2800,2645144,592694,12001519,43675648,1274176
854.0,8802,2805,2647592,593586,12001519,43675648,1268400
855.1,8820,2809,2650204,594473,12001519,43675648,1265072
856.1,8834,2811,2652469,595256,12001519,43675648,1252768
857.1,8851,2815,2655384,596296,12001519,43675648,1259696
858.1,8866,2816,2658269,597239,12001519,43675648,1266752
859.1,8879,2821,2661090,598181,12001519,43675648,1264928
860.2,8895,2825,2663746,599047,12001519,43675648,1263360
861.2,8912,2830,2666153,599880,12001519,43675648,1259664
862.2,8928,2834,2668671,600852,12001519,43675648,1273920
863.2,8944,2838,2671059,601759,12001519,43675648,1270976
864.3,8957,2842,2673415,602651,12001519,43675648,1263312
865.3,8975,2847,2675982,603528,12001519,43675648,1262448
866.3,8991,2849,2678520,604420,12001519,43675648,1267952
867.4,9000,2853,2680716,605204,12001519,43675648,1259376
868.4,9010,2857,2682696,605959,12001519,43675648,1252000
869.4,9019,2862,2685756,607065,12001519,43675648,1291840
870.4,9029,2870,2688729,608170,12001519,43675648,1287792
871.4,9045,2872,2691119,609084,12001519,43675648,1265488
872.5,9062,2877,2693673,610028,12001519,43675648,1266016
873.5,9079,2881,2696050,610878,12001519,43675648,1255600
874.5,9096,2885,2698648,611804,12001519,43675648,1259344
875.6,9117,2888,2701367,612733,12001519,43675648,1262464
876.6,9131,2893,2704319,613715,12001519,43675648,1260896
877.6,9144,2897,2707184,614670,12001519,43675648,1263120
878.6,9158,2900,2709945,615579,12001519,43675648,1254416
879.7,9174,2902,2712486,616523,12001519,43675648,1261088
880.7,9186,2906,2714863,617455,12001519,43675648,1268896
881.7,9203,2908,2717231,618388,12001519,43675648,1261872
882.7,9224,2911,2719965,619335,12001519,43675648,1265776
883.7,9243,2913,2722488,620183,12001519,43675648,1265392
884.8,9258,2917,2724827,621024,12001519,43675648,1262912
885.8,9269,2918,2726711,621778,12001519,43675648,1244016
886.8,9280,2922,2729460,622724,12001519,43675648,1277760
