ts_s,utime_cs,stime_cs,minflt,majflt,rchar,read_bytes,VmRSS_kB
379.5,2325,1276,1474753,161384,12001519,33595392,1699600
380.5,2343,1276,1477164,162298,12001519,33595392,1705808
381.5,2359,1280,1479458,163225,12001519,33644544,1701872
382.5,2377,1282,1481838,164161,12001519,33693696,1708768
383.6,2393,1287,1484207,165094,12001519,33693696,1699920
384.6,2409,1290,1486605,166027,12001519,33742848,1704992
385.6,2425,1294,1489115,166973,12001519,33742848,1703184
386.6,2441,1298,1491655,167892,12001519,33792000,1711616
387.6,2455,1302,1493888,168759,12001519,33988608,1704528
388.7,2471,1305,1495800,169559,12001519,34545664,1686448
389.7,2484,1310,1498891,170683,12001519,34545664,1712848
390.7,2489,1315,1500614,171314,12001519,34660352,1675744
391.8,2492,1316,1501045,171506,12001519,34660352,1611856
392.8,2505,1319,1503479,172405,12001519,34660352,1617840
393.8,2513,1323,1505826,173223,12001519,34709504,1634672
394.8,2526,1327,1508533,174186,12001519,34758656,1657328
395.8,2539,1328,1510599,174966,12001519,34758656,1663168
396.8,2554,1334,1513259,175994,12001519,34807808,1687840
397.9,2566,1338,1515512,176853,12001519,34807808,1686416
398.9,2578,1340,1517845,177753,12001519,34807808,1686640
399.9,2591,1344,1520283,178665,12001519,34807808,1691392
400.9,2603,1348,1522703,179573,12001519,34807808,1688144
401.9,2613,1353,1525193,180513,12001519,34807808,1694544
403.0,2629,1354,1527638,181460,12001519,34807808,1690432
404.0,2643,1357,1530081,182385,12001519,34807808,1695856
405.0,2655,1361,1532651,183346,12001519,34807808,1692112
406.0,2667,1364,1535022,184252,12001519,34807808,1687168
407.0,2678,1368,1537258,185096,12001519,34807808,1684176
408.0,2689,1368,1539007,185828,12001519,34807808,1671664
409.1,2701,1373,1541908,186862,12001519,34807808,1688816
410.1,2710,1376,1544504,187738,12001519,34811904,1673952
411.1,2727,1378,1546619,188475,12001519,34811904,1684960
412.1,2742,1381,1549019,189290,12001519,34811904,1681552
413.1,2757,1383,1551752,190255,12001519,34811904,1691120
414.2,2768,1388,1554073,191107,12001519,34811904,1684816
415.2,2779,1391,1556481,192022,12001519,34811904,1686912
416.2,2791,1394,1558811,192937,12001519,34811904,1686240
417.2,2804,1399,1561197,193858,12001519,34811904,1694560
418.2,2821,1403,1563587,194766,12001519,34811904,1694096
